Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
11/08/2014,GMC,PK,,BLK,1567616,IL,10300 S. Doty,(773) 568-8495 ,2749573
11/08/2014,GMC,VN,,BLK,S236990,IL,701 N. Sacramento,(773) 265-7605,6797668
11/08/2014,HOND,2D,,RED,S482440,IL,701 N. Sacramento,(773) 265-7605,6797609
11/08/2014,HOND,4D,,BLK,S950757,IL,701 N. Sacramento,(773) 265-7605,6797663
11/08/2014,HOND,HB,,MAR,K713986,IL,10300 S. Doty,(773) 568-8495 ,2749564
11/08/2014,HOND,LL,,ONG,5146852,IL,10300 S. Doty,(773) 568-8495 ,2749546
11/08/2014,HOND,VN,,GRY,7319240,IL,701 N. Sacramento,(773) 265-7605,6797633
11/08/2014,HYUN,4D,,RED,V601954,IL,701 N. Sacramento,(773) 265-7605,6797621
11/08/2014,HYUN,LL,,SIL,455R440,IL,701 N. Sacramento,(773) 265-7605,6797705
11/08/2014,INFI,4D,,BLK,R502976,IL,701 N. Sacramento,(773) 265-7605,6797664
11/08/2014,JEEP,LL,,SIL,K988927,IL,701 N. Sacramento,(773) 265-7605,6797640
11/08/2014,JEEP,LL,,MAR,S142927,IL,701 N. Sacramento,(773) 265-7605,6797611
11/08/2014,LINC,4D,,BLK,S875945,IL,701 N. Sacramento,(773) 265-7605,2749565
11/08/2014,MAZD,4D,,GRY,V555412,IL,10300 S. Doty,(773) 568-8495 ,2749523
11/08/2014,MAZD,,,,001JZU,MN,701 N. Sacramento,(773) 265-7605,6797596
11/08/2014,MERC,LL,,GRN,N574359,IL,701 N. Sacramento,(773) 265-7605,6797620
11/08/2014,MERZ,4D,,WHI,V746255,IL,10300 S. Doty,(773) 568-8495 ,2749552
11/08/2014,MMCL,MC,,GRY,C43128,IL,701 N. Sacramento,(773) 265-7605,6797692
11/08/2014,NISS,4D,,GRY,9095341,IL,400 E. Lower Wacker,(312) 744-7550,916536
11/08/2014,NISS,4D,,BLK,159428EN,IL,701 N. Sacramento,(773) 265-7605,6797711
11/08/2014,NISS,4D,,SIL,R779065,IL,701 N. Sacramento,(773) 265-7605,6797605
11/08/2014,NISS,4D,,BLK,944738,IL,701 N. Sacramento,(773) 265-7605,6797688
11/08/2014,OLDS,4D,,PLE,,IL,701 N. Sacramento,(773) 265-7605,6797696
11/08/2014,PLYM,VN,,GRN,S897988,IL,10300 S. Doty,(773) 568-8495 ,2749541
11/08/2014,PONT,2D,,SIL,E327067,IL,701 N. Sacramento,(773) 265-7605,6797713
11/08/2014,TOYT,4D,,GRY,V847000,IL,701 N. Sacramento,(773) 265-7605,6797623
11/08/2014,TOYT,4D,,WHI,E147570,IL,10300 S. Doty,(773) 568-8495 ,2749558
11/08/2014,TOYT,4D,,GRN,V155881,IL,701 N. Sacramento,(773) 265-7605,6797679
11/08/2014,TOYT,4D,,TAN,L220162,IL,10300 S. Doty,(773) 568-8495 ,2749533
11/08/2014,TOYT,4D,,GRY,S221314,IL,701 N. Sacramento,(773) 265-7605,6797654
11/08/2014,TOYT,LL,TK,WHI,3376203,IL,701 N. Sacramento,(773) 265-7605,8172
11/07/2014,AUDI,2D,,BLK,N135302,E1,10300 S. Doty,(773) 568-8495 ,2749475
11/07/2014,BMW,4D,,BLU,N184220,IL,701 N. Sacramento,(773) 265-7605,6797538
11/07/2014,BMW,4D,,WHI,H764735,IL,701 N. Sacramento,(773) 265-1846,1532898
11/07/2014,BUIC,4D,,BLK,361R328,IL,701 N. Sacramento,(773) 265-7605,6797586
11/07/2014,BUIC,4D,,BLU,V154749,IL,701 N. Sacramento,(773) 265-7605,6797548
11/07/2014,BUIC,4D,,LBL,V431693,IL,701 N. Sacramento,(773) 265-7605,6797569
11/07/2014,BUIC,4D,,SIL,R140201,IL,701 N. Sacramento,(773) 265-7605,6797577
11/07/2014,CADI,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2749469
11/07/2014,CADI,4D,,GRY,R140204,IL,701 N. Sacramento,(773) 265-7605,6797570
11/07/2014,CHEV,2D,,WHI,G874482,IL,10300 S. Doty,(773) 568-8495 ,2749477
11/07/2014,CHEV,2D,,BLU,N188083,IL,701 N. Sacramento,(773) 265-7605,6797553
11/07/2014,CHEV,4D,,BLU,S956504,IL,10300 S. Doty,(773) 568-8495 ,2749493
11/07/2014,CHEV,4D,,RED,E289164,IL,10300 S. Doty,(773) 568-8495 ,6797533
11/07/2014,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6797585
11/07/2014,CHEV,4D,,GRY,R138143,IL,701 N. Sacramento,(773) 265-7605,6797550
11/07/2014,CHEV,4D,,MAR,L428319,IL,10300 S. Doty,(773) 568-8495 ,2749490
11/07/2014,CHEV,4D,,GLD,S393543,IL,701 N. Sacramento,(773) 265-7605,6797507
11/07/2014,CHEV,LL,,,C799225,IL,701 N. Sacramento,(773) 265-7605,6797514
11/07/2014,CHEV,LL,TK,BLK,R509786,IL,10300 S. Doty,(773) 568-8495 ,2749514
11/07/2014,CHEV,PK,,,750703S,IL,10300 S. Doty,(773) 568-8495 ,2749491
11/07/2014,CHEV,VN,TK,BLK,N763821,IL,10300 S. Doty,(773) 568-8495 ,2749471
11/07/2014,CHRY,4D,,GRY,S489017,IL,701 N. Sacramento,(773) 265-7605,6797592
11/07/2014,CHRY,VN,TK,MAR,4652301,IN,10300 S. Doty,(773) 568-8495 ,2749509
11/07/2014,DODG,4D,,GRY,S459464,IL,701 N. Sacramento,(773) 265-7605,6797525
11/07/2014,DODG,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6797521
11/07/2014,DODG,LL,,GRY,R500623,IL,701 N. Sacramento,(773) 265-7605,6797517
11/07/2014,DODG,LL,TK,BLU,SDD269,IN,10300 S. Doty,(773) 568-8495 ,2749508
11/07/2014,DODG,VN,,GRY,P141061,IL,10300 S. Doty,(773) 568-8495 ,2749497
11/07/2014,DODG,VN,TK,GRY,V752922,IL,10300 S. Doty,(773) 568-8495 ,2749478
11/07/2014,FOR,4D,,TAN,H576252,IL,701 N. Sacramento,(773) 265-7605,6797580
11/07/2014,FORD,4D,,WHI,S485569,IL,701 N. Sacramento,(773) 265-7605,6797594
11/07/2014,FORD,4D,,SIL,L672498,IL,701 N. Sacramento,(773) 265-7605,6797499
11/07/2014,FORD,4D,,BLK,V976613,IL,10300 S. Doty,(773) 568-8495 ,2749504
11/07/2014,FORD,4T,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6797574
11/07/2014,FORD,LL,,RED,V143865,IL,10300 S. Doty,(773) 568-8495 ,2749518
11/07/2014,FORD,LL,,GRY,N711793,IL,701 N. Sacramento,(773) 265-7605,6797587
11/07/2014,FORD,VN,,GRY,31046YB,IL,701 N. Sacramento,(773) 265-7605,6797530
11/07/2014,HARL,MC,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1532899
11/07/2014,HOND,4D,,GLD,S376027,IL,701 N. Sacramento,(773) 265-7605,6797508
11/07/2014,HOND,LL,,TAN,R312100,IL,701 N. Sacramento,(773) 265-7605,6797568
11/07/2014,HYUN,4D,,BLU,R944267,IL,701 N. Sacramento,(773) 265-7605,6797560
11/07/2014,HYUN,4D,,SIL,R420518,IL,10300 S. Doty,(773) 568-8495 ,2749507
11/07/2014,JEEP,LL,,BLK,P256693,IL,701 N. Sacramento,(773) 265-7605,6797593
11/07/2014,KIA,4D,,WHI,K769279,IL,701 N. Sacramento,(773) 265-7605,6797573
11/07/2014,KIA,4D,,MAR,V303075,IL,701 N. Sacramento,(773) 265-7605,6797504
11/07/2014,KIA,VN,,BLU,S363363,IL,701 N. Sacramento,(773) 265-7605,6797518
11/07/2014,LEXS,4D,,BLK,N230629,IL,701 N. Sacramento,(773) 265-7605,6797571
11/07/2014,LINC,2D,,,V526721,IL,701 N. Sacramento,(773) 265-7605,6797501
11/07/2014,LINC,LL,,BLK,S143094,IL,701 N. Sacramento,(773) 265-7605,6797490
11/07/2014,MAZD,4D,,GRY,R443157,IL,701 N. Sacramento,(773) 265-7605,6797549
11/07/2014,MERC,4D,,GRN,V334368,IL,701 N. Sacramento,(773) 265-7605,6797582
11/07/2014,MERC,4D,,SIL,S861996,IL,10300 S. Doty,(773) 568-8495 ,2749474
11/07/2014,MERC,LL,TK,TAN,V264418,IL,701 N. Sacramento,(773) 265-7605,6797532
11/07/2014,MITS,2D,,SIL,,IL,10300 S. Doty,(773) 785-9752,1532896
11/07/2014,MITS,4D,,TAN,R170013,IL,701 N. Sacramento,(773) 265-7605,6797578
11/07/2014,OLDS,4D,,BLU,S220277,IL,701 N. Sacramento,(773) 265-7605,6797526
11/07/2014,OLDS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6797489
11/07/2014,OLDS,4D,,GRN,R616744,IL,701 N. Sacramento,(773) 265-7605,6797547
11/07/2014,OLDS,LL,TK,RED,47299B,IN,10300 S. Doty,(773) 568-8495 ,2749481
11/07/2014,PONT,2T,,GRN,V330044,IL,10300 S. Doty,(773) 568-8495 ,2749510
11/07/2014,PONT,4D,,GRN,R508462,IL,701 N. Sacramento,(773) 265-7605,6797563
11/07/2014,PONT,4D,,SIL,V612263,IL,10300 S. Doty,(773) 568-8495 ,2749506
11/07/2014,PONT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6797579
11/07/2014,PONT,4D,,GRY,K570893,IL,701 N. Sacramento,(773) 265-7605,6797535
11/07/2014,SAA,4D,,GRY,795KA,IN,10300 S. Doty,(773) 568-8495 ,2749485
11/07/2014,SATR,4D,,GLD,V725707,IL,10300 S. Doty,(773) 568-8495 ,2749505
11/07/2014,TOYT,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495 ,2749473
11/07/2014,TOYT,4D,,GLD,4194606,IL,701 N. Sacramento,(773) 265-7605,6797589
11/07/2014,TOYT,LL,,BLU,A586962,IL,701 N. Sacramento,(773) 265-7605,6797552
11/07/2014,VOLK,4D,,SIL,V533382,IL,701 N. Sacramento,(773) 265-7605,6797581
11/07/2014,VOLK,4D,,WHI,DL04J,IL,701 N. Sacramento,(773) 265-7605,6797590
11/07/2014,VOLK,4D,,BLK,R331129,IL,701 N. Sacramento,(773) 265-7605,6797540
11/06/2014,ACUR,2D,,GRY,6284785,IL,701 N. Sacramento,(773) 265-7605,6797466
11/06/2014,BUIC,4D,,PLE,R4548,IL,701 N. Sacramento,(773) 265-7605,6797394
11/06/2014,BUIC,4D,,WHI,E252502,IL,701 N. Sacramento,(773) 265-7605,6797477
11/06/2014,BUIC,4D,,BLU,686R452,IL,10300 S. Doty,(773) 568-8495 ,2749440
11/06/2014,CADI,4D,,GRY,S481916,IL,701 N. Sacramento,(773) 265-7605,6797462
11/06/2014,CHEV,2T,,WHI,V613425,IL,10300 S. Doty,(773) 568-8495 ,2749464
11/06/2014,CHEV,4D,,GRY,,,10300 S. Doty,(773) 568-8495 ,2749454
11/06/2014,CHEV,LL,,PLE,N819177,IL,701 N. Sacramento,(773) 265-1846,464580
11/06/2014,CHEV,LL,,BLU,K994068,IL,701 N. Sacramento,(773) 265-7605,6797480
11/06/2014,CHEV,VN,TK,RED,X191074,IL,10300 S. Doty,(773) 568-8495 ,2749461
11/06/2014,CHRY,2D,,GRN,S876981,IL,10300 S. Doty,(773) 568-8495 ,2749441
11/06/2014,DODG,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495 ,2749462
11/06/2014,DODG,4D,,MAR,FRM3900,OH,701 N. Sacramento,(773) 265-7605,6797464
11/06/2014,DODG,LL,,BLU,E177479,IL,701 N. Sacramento,(773) 265-7605,6797392
11/06/2014,FORD,4D,,SIL,5981DN,IL,10300 S. Doty,(773) 568-8495 ,2749432
11/06/2014,FORD,4D,,BLK,V724962,IL,10300 S. Doty,(773) 568-8495 ,2749436
11/06/2014,FORD,4D,,GRN,217WCX,WI,701 N. Sacramento,(773) 265-7605,6797379
11/06/2014,FORD,LL,,WHI,N560647,IL,701 N. Sacramento,(773) 265-7605,6797415
11/06/2014,FORD,LL,TK,GRY,V595030,IL,10300 S. Doty,(773) 568-8495 ,2749463
11/06/2014,FORD,VN,,BLK,1053518B,IL,701 N. Sacramento,(773) 265-7605,6797459
11/06/2014,GMC,VC,,BRO,V648280,IL,701 N. Sacramento,(773) 265-7605,6797387
11/06/2014,HOND,2T,,RED,P604466,IL,10300 S. Doty,(773) 568-8495 ,2749456
11/06/2014,HYUN,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2749443
11/06/2014,HYUN,4D,,BLK,R691397,IL,701 N. Sacramento,(773) 265-7605,6797418
11/06/2014,HYUN,4D,,WHI,V438538,IL,10300 S. Doty,(773) 568-8495 ,2749431
11/06/2014,JEEP,LL,,RED,U2211R,WI,701 N. Sacramento,(773) 265-7605,6797397
11/06/2014,KIA,VN,TK,MAR,678MUH,MN,10300 S. Doty,(773) 568-8495 ,2749453
11/06/2014,LEXS,4D,,BLK,V299627,IL,701 N. Sacramento,(773) 265-7605,6797399
11/06/2014,NISS,4D,,GRY,R461656,IL,701 N. Sacramento,(773) 265-7605,6797473
11/06/2014,NISS,4D,,GRY,N328190,IL,10300 S. Doty,(773) 568-8495 ,2749439
11/06/2014,OLDS,4D,,BGE,S487220,IL,701 N. Sacramento,(773) 265-7605,6797482
11/06/2014,OLDS,4D,,TAN,V531366,IL,701 N. Sacramento,(773) 265-7605,6797388
11/06/2014,PLYM,4D,,BLK,V615731,IL,10300 S. Doty,(773) 568-8495 ,2749427
11/06/2014,PONT,4D,,WHI,K918188 ,IL,400 E. Lower Wacker,(312) 744-7550,916373
11/06/2014,TOYT,4D,,TAN,R137447,IL,701 N. Sacramento,(773) 265-7605,6797401
11/06/2014,TOYT,4D,,GRY,358AYO,IN,701 N. Sacramento,(773) 265-7605,6797475
11/06/2014,TOYT,4D,,MAR,A899774,IL,701 N. Sacramento,(773) 265-7605,6797468
11/06/2014,TOYT,CP,,BLK,V337190,IL,701 N. Sacramento,(773) 265-7605,6797383
11/06/2014,TOYT,LL,,GRY,X106973,IL,400 E. Lower Wacker,(312) 744-7550,916391
11/06/2014,VOLK,4D,,BLK,R310178,IL,10300 S. Doty,(773) 568-8495 ,2749435
11/06/2014,VOLV,2D,,WHI,P172335,IL,400 E. Lower Wacker,(312) 744-7550,916381
11/05/2014,BUIC,4D,,WHI,S935386,IL,701 N. Sacramento,(773) 265-7605,6797280
11/05/2014,CADI,4D,,BLK,S225619,IL,701 N. Sacramento,(773) 265-7605,6797254
11/05/2014,CHEV,2D,,BLK,V507297,IL,701 N. Sacramento,(773) 265-7605,6797373
11/05/2014,CHEV,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495 ,2749395
11/05/2014,CHEV,2D,,WHI,V714548,IL,10300 S. Doty,(773) 568-8495 ,2749404
11/05/2014,CHEV,4D,,GRY,S914184,IL,701 N. Sacramento,(773) 265-7605,6797374
11/05/2014,CHEV,LL,,RED,C217662,IN,10300 S. Doty,(773) 568-8495 ,2749390
11/05/2014,CHRY,4D,,SIL,7586A,WA,10300 S. Doty,(773) 568-8495 ,2749384
11/05/2014,CHRY,4D,,SIL,R416737,IL,10300 S. Doty,(773) 568-8495 ,2749394
11/05/2014,DODG,4D,,GRY,X172648,IL,10300 S. Doty,(773) 568-8495 ,2749403
11/05/2014,DODG,VN,,GRN,E330836,IL,10300 S. Doty,(773) 568-8495 ,2749388
11/05/2014,DODG,VN,,GRN,R977705,IL,701 N. Sacramento,(773) 265-7605,6797326
11/05/2014,FORD,2D,TK,RED,1043740,IL,701 N. Sacramento,(773) 265-7605,6797267
11/05/2014,FORD,4D,,GRN,N864795,IL,701 N. Sacramento,(773) 265-7605,6797259
11/05/2014,FORD,LL,,GRN,E204027,IL,10300 S. Doty,(773) 568-8495 ,2749407
11/05/2014,FORD,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6797367
11/05/2014,GMC,LL,,GRY,H171853,IL,701 N. Sacramento,(773) 265-7605,6797305
11/05/2014,INFI,LL,,GRY,S937767,IL,701 N. Sacramento,(773) 265-7605,6797345
11/05/2014,JEEP,LL,,BLU,R442236,IL,701 N. Sacramento,(773) 265-7605,6797281
11/05/2014,JEEP,LL,,GRN,L636859,IL,701 N. Sacramento,(773) 265-7605,6797300
11/05/2014,MAZD,4D,,BLK,9437120,IL,701 N. Sacramento,(773) 265-7605,6797296
11/05/2014,OLDS,4D,,SIL,S957357,IL,10300 S. Doty,(773) 568-8495 ,2749405
11/05/2014,PONT,4D,,BLK,S236634,IL,701 N. Sacramento,(773) 265-7605,6797336
11/05/2014,PONT,VN,TK,GRN,S882338,IL,10300 S. Doty,(773) 568-8495 ,2749417
11/05/2014,SATR,4D,,TAN,S371790,IL,10300 S. Doty,(773) 568-8495 ,2749385
11/05/2014,TOYT,4D,,GRY,V508141,IL,10300 S. Doty,(773) 568-8495 ,2749399
11/05/2014,TOYT,4D,,BLU,S928161,IL,701 N. Sacramento,(773) 265-7605,6797330
11/05/2014,TOYT,4D,,SIL,X902025,IL,701 N. Sacramento,(773) 265-7605,6797335
11/05/2014,VOLV,4D,,BLK,S663466,IL,10300 S. Doty,(773) 568-8495 ,2749396
11/05/2014,ZCZY,AP,,RED,,IL,701 N. Sacramento,(773) 265-7605,6797343
11/04/2014,AUDI,4D,,WHI,E150919,IL,10300 S. Doty,(773) 568-8495 ,2749334
11/04/2014,BUIC,4D,,WHI,R137525,IL,701 N. Sacramento,(773) 265-7605,6797184
11/04/2014,CHEV,2D,,SIL,552P849,IL,10300 S. Doty,(773) 568-8495 ,2749381
11/04/2014,CHEV,2D,,BLU,V609354,IL,10300 S. Doty,(773) 568-8495 ,2749378
11/04/2014,CHEV,4D,IMP,SIL,UG5J2P,MO,701 N. Sacramento,(773) 265-7605,6797244
11/04/2014,CHEV,4D,,SIL,A014416,IL,701 N. Sacramento,(773) 265-7605,6797182
11/04/2014,CHEV,LL,,GRY,IT9801M,IL,10300 S. Doty,(773) 568-8495 ,2749335
11/04/2014,CHRY,4D,,SIL,647R751,IL,701 N. Sacramento,(773) 265-7605,6797193
11/04/2014,CHRY,VN,,BLU,7101535,IL,701 N. Sacramento,(773) 265-7605,6797250
11/04/2014,DODG,PK,TK,BRO,1381812,IL,10300 S. Doty,(773) 568-8495 ,2749364
11/04/2014,DODG,VN,TK,BLU,731R563,IL,10300 S. Doty,(773) 568-8495 ,2749386
11/04/2014,DODG,VN,,WHI,L293657,IL,10300 S. Doty,(773) 568-8495 ,2749354
11/04/2014,FORD,2D,,WHI,V145161,IL,701 N. Sacramento,(773) 265-7605,6797188
11/04/2014,FORD,4D,,DBL,CAPITAL,WI,701 N. Sacramento,(773) 265-7605,6797189
11/04/2014,FORD,4D,,GRY,L702784,IL,10300 S. Doty,(773) 785-9752,1714845
11/04/2014,FORD,4D,,MAR,V612513,IL,10300 S. Doty,(773) 568-8495 ,2749337
11/04/2014,FORD,4D,,GRN,VUO601,IN,701 N. Sacramento,(773) 265-7605,6797183
11/04/2014,FORD,LL,,BLK,S485239,IL,10300 S. Doty,(773) 568-8495 ,2749349
11/04/2014,FORD,LL,,BLK,V521737,IL,10300 S. Doty,(773) 568-8495 ,464577
11/04/2014,FORD,LL,,BLK,796ERG,MN,701 N. Sacramento,(773) 265-1846,1532877
11/04/2014,FORD,VN,,WHI,00527142,IL,701 N. Sacramento,(773) 265-7605,6797186
11/04/2014,INFI,4D,,BLK,V682152,IL,701 N. Sacramento,(773) 265-7605,6797178
11/04/2014,LINC,4D,,BLK,R470097,IL,701 N. Sacramento,(773) 265-7605,6797194
11/04/2014,LINC,4D,,GRN,L901713,IL,10300 S. Doty,(773) 568-8495 ,2749370
11/04/2014,LINC,LL,,GRN,V322831,IL,10300 S. Doty,(773) 568-8495 ,2749375
11/04/2014,MASE,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495 ,2749377
11/04/2014,NISS,4D,,BLK,S806552,IL,10300 S. Doty,(773) 568-8495 ,2749355
11/04/2014,NISS,LL,TK,BLK,S935499,IL,701 N. Sacramento,(773) 265-7605,6797215
11/04/2014,NISS,LL,,MAR,V525203,IL,701 N. Sacramento,(773) 265-7605,6797197
11/04/2014,OLDS,4D,,GRY,N935508,IL,10300 S. Doty,(773) 568-8495 ,2749343
11/04/2014,OLDS,VN,TK,MAR,695R324,IL,701 N. Sacramento,(773) 265-7605,6797237
11/04/2014,PLYM,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495 ,2749326
11/04/2014,PLYM,VN,TK,GRN,V144454,IL,701 N. Sacramento,(773) 265-7605,6797248
11/04/2014,PONT,4D,,MAR,X149084,IL,10300 S. Doty,(773) 785-9752,1714846
11/04/2014,PONT,4D,,MAR,S728401,IL,10300 S. Doty,(773) 568-8495 ,2749347
11/04/2014,SATR,4D,,GRN,V514780,IL,701 N. Sacramento,(773) 265-7605,6797190
11/04/2014,TOYT,2D,,GRN,V241962,IL,10300 S. Doty,(773) 568-8495 ,2749352
11/04/2014,TOYT,2D,,SIL,190R367,IL,10300 S. Doty,(773) 568-8495 ,2749345
11/04/2014,ZCZY,BX,,BGE,WS9537LJ,WI,10300 S. Doty,(773) 785-9752,1714843
11/03/2014,BMW,4D,,BLK,S712930,IL,10300 S. Doty,(773) 568-8495 ,2749312
11/03/2014,BUIC,4D,,WHI,RS0161,IN,10300 S. Doty,(773) 568-8495 ,2749264
11/03/2014,BUIC,4D,,GRY,S881544,IL,10300 S. Doty,(773) 568-8495 ,2749269
11/03/2014,BUIC,4D,,RED,S879632,IL,10300 S. Doty,(773) 568-8495 ,2749288
11/03/2014,CADI,4D,,GRY,E322028,IL,10300 S. Doty,(773) 568-8495 ,2749268
11/03/2014,CHEV,2D,,WHI,P259912,IL,10300 S. Doty,(773) 568-8495 ,2749276
11/03/2014,CHEV,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495 ,2749283
11/03/2014,CHEV,4D,,BLU,S493342,IL,701 N. Sacramento,(773) 265-7605,6797155
11/03/2014,CHEV,4D,,GRY,E147226,IL,10300 S. Doty,(773) 568-8495 ,2749318
11/03/2014,CHEV,LL,,RED,622R544,IL,10300 S. Doty,(773) 568-8495 ,2749279
11/03/2014,CHEV,VN,,BLU,375R296,IL,10300 S. Doty,(773) 568-8495 ,2749310
11/03/2014,CHEV,VN,TK,BLU,781R601,IL,701 N. Sacramento,(773) 265-7605,6797179
11/03/2014,DODG,2D,,BLK,P210706,IL,10300 S. Doty,(773) 568-8495 ,2749309
11/03/2014,DODG,LL,,MAR,D811133,IN,701 N. Sacramento,(773) 265-7605,6797133
11/03/2014,DODG,VN,TK,RED,R316842,IL,701 N. Sacramento,(773) 265-7605,6797166
11/03/2014,DODG,VN,,RED,V142353,IL,701 N. Sacramento,(773) 265-7605,6797132
11/03/2014,FORD,4D,,BLU,V620921,IL,10300 S. Doty,(773) 568-8495 ,2749307
11/03/2014,FORD,4D,,BLK,S227831,IL,10300 S. Doty,(773) 568-8495 ,2749299
11/03/2014,FORD,LL,,BLU,V895894,IL,10300 S. Doty,(773) 568-8495 ,2749286
11/03/2014,FORD,LL,TK,BLU,R133065,IL,701 N. Sacramento,(773) 265-7605,6797163
11/03/2014,FORD,VN,,BLK,V187740,IL,701 N. Sacramento,(773) 265-7605,6797181
11/03/2014,GMC,VN,TK,GRY,S707631,IL,10300 S. Doty,(773) 568-8495 ,2749320
11/03/2014,HOND,2D,,SIL,WGG795,IL,10300 S. Doty,(773) 568-8495 ,2749324
11/03/2014,HOND,2D,,BLK,9719074,IL,701 N. Sacramento,(773) 265-7605,464555
11/03/2014,JAGU,4D,,RED,R314047,IL,10300 S. Doty,(773) 568-8495 ,2749314
11/03/2014,JEEP,LL,TK,BLK,S110131,IL,10300 S. Doty,(773) 568-8495 ,2749315
11/03/2014,KIA,LL,,GRY,S824377,IL,701 N. Sacramento,(773) 265-7605,6797174
11/03/2014,LINC,4D,,BLK,24154LY,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350 ,415573
11/03/2014,MERC,4D,,GRY,S384083,IL,10300 S. Doty,(773) 568-8495 ,2749275
11/03/2014,MITS,2D,,WHI,743R453,IL,10300 S. Doty,(773) 568-8495 ,2749317
11/03/2014,OLDS,VN,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6797139
11/03/2014,PLYM,VN,,BLU,K694247,IL,701 N. Sacramento,(773) 265-7605,6797168
11/03/2014,PONT,4D,,SIL,V209550,IL,701 N. Sacramento,(773) 265-7605,6797124
11/03/2014,SATR,4D,,GRN,S687590,IL,701 N. Sacramento,(773) 265-7605,6797173
11/03/2014,TOYT,4D,,GRN,X712896,IL,701 N. Sacramento,(773) 265-7605,6797138
11/03/2014,TOYT,LL,,BLK,V130124,IL,10300 S. Doty,(773) 568-8495 ,2749272
11/02/2014,BUIC,4D,,WHI,,IN,10300 S. Doty,(773) 568-8495 ,2749225
11/02/2014,BUIC,4D,,RED,E146459,IL,10300 S. Doty,(773) 568-8495 ,2749251
11/02/2014,BUIC,4D,,TAN,TC6606,IL,10300 S. Doty,(773) 568-8495 ,2749210
11/02/2014,CHEV,4D,,SIL,SR9612,IL,10300 S. Doty,(773) 568-8495 ,2749204
11/02/2014,CHEV,4D,,BLK,S490987,IL,10300 S. Doty,(773) 568-8495 ,2749243
11/02/2014,CHEV,LL,TK,GRN,V603768,IL,10300 S. Doty,(773) 568-8495 ,2749230
11/02/2014,CHEV,LL,,BLU,V747264,IL,701 N. Sacramento,(773) 265-7605,6797062
11/02/2014,CHEV,PK,,MAR,1465341,IL,10300 S. Doty,(773) 568-8495 ,2749260
11/02/2014,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2749216
11/02/2014,DODG,LL,TK,GRN,V598391,IL,10300 S. Doty,(773) 568-8495 ,2749250
11/02/2014,DODG,VN,TK,GRN,S869586,IL,10300 S. Doty,(773) 568-8495 ,2749253
11/02/2014,FORD,4D,,GRN,S218998,IL,701 N. Sacramento,(773) 265-7605,6797065
11/02/2014,FORD,4D,,TAN,S658961,IL,10300 S. Doty,(773) 568-8495 ,2749238
11/02/2014,FORD,LL,TK,GRY,E143764,IL,10300 S. Doty,(773) 568-8495 ,2749231
11/02/2014,GMC,PK,TK,WHI,1429866B,IL,10300 S. Doty,(773) 568-8495 ,2749214
11/02/2014,HOND,2D,,BLK,866MME,MN,10300 S. Doty,(773) 568-8495 ,464548
11/02/2014,HOND,4D,,TAN,S956766,IL,10300 S. Doty,(773) 568-8495 ,2749220
11/02/2014,HOND,4D,,RED,S137223,IL,701 N. Sacramento,(773) 265-7605,6797096
11/02/2014,HOND,VN,TK,GRN,,IL,701 N. Sacramento,(773) 265-7605,6797080
11/02/2014,INFI,4D,,BLU,4084AC9,AL,10300 S. Doty,(773) 568-8495,2751932
11/02/2014,INFI,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2749237
11/02/2014,JEEP,LL,TK,SIL,S923411,IL,10300 S. Doty,(773) 568-8495 ,2749228
11/02/2014,NISS,4D,,BLK,R872748,IL,10300 S. Doty,(773) 568-8495 ,2749223
11/02/2014,OLDS,VN,TK,WHI,11854E,IN,701 N. Sacramento,(773) 265-7605,6797094
11/02/2014,PONT,4D,,MAR,L343478,IL,10300 S. Doty,(773) 568-8495 ,2749259
11/02/2014,RANG,LL,,BLK,BPP611,IA,10300 S. Doty,(773) 568-8495 ,2750551
11/02/2014,SATR,LL,,SIL,N558960,IL,10300 S. Doty,(773) 568-8495 ,2749227
11/02/2014,TOYT,4D,,TAN,S914911,IL,701 N. Sacramento,(773) 265-7605,6797064
11/02/2014,ZCZY,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,2749245
11/01/2014,ACUR,4D,,GRN,N580835,IL,10300 S. Doty,(773) 568-8495 ,2749176
